rib_index,side,point_index,x,y,z
10,R,83,-266.423201,-437.104114,-128.221835
10,R,84,-264.751045,-439.826162,-128.717692
10,R,85,-263.083641,-442.541064,-129.230828
10,R,86,-261.419799,-445.248007,-129.756034
10,R,87,-259.758328,-447.946179,-130.288097
10,R,88,-258.098037,-450.634765,-130.822061
10,R,89,-256.437737,-453.312954,-131.355407
10,R,90,-254.776236,-455.979934,-131.886963
10,R,91,-253.112344,-458.634890,-132.415572
10,R,92,-251.444870,-461.277011,-132.940077
10,R,93,-249.772624,-463.905484,-133.459321
10,R,94,-248.094416,-466.519496,-133.972145
10,R,95,-246.409054,-469.118233,-134.477393
10,R,96,-244.715349,-471.700885,-134.973908
10,R,97,-243.012109,-474.266637,-135.460531
10,R,98,-241.298145,-476.814677,-135.936107
10,R,99,-239.572265,-479.344193,-136.399478
11,L,0,-305.862292,-313.940790,-293.110281
11,L,1,-308.022051,-315.111195,-294.497081
11,L,2,-310.208871,-316.289882,-295.876781
11,L,3,-312.415619,-317.476776,-297.249397
11,L,4,-314.635164,-318.671802,-298.614945
11,L,5,-316.860374,-319.874883,-299.973441
11,L,6,-319.084115,-321.085945,-301.324899
11,L,7,-321.299257,-322.304912,-302.669336
11,L,8,-323.498666,-323.531708,-304.006767
11,L,9,-325.675211,-324.766259,-305.337207
11,L,10,-327.821759,-326.008488,-306.660674
11,L,11,-329.931178,-327.258320,-307.977181
11,L,12,-331.996342,-328.515680,-309.286745
11,L,13,-334.010683,-329.780492,-310.589381
11,L,14,-335.968640,-331.052680,-311.885105
11,L,15,-337.864755,-332.332170,-313.173933
11,L,16,-339.693574,-333.618885,-314.455880
11,L,17,-341.449639,-334.912750,-315.730961
11,L,18,-343.127495,-336.213690,-316.999193
11,L,19,-344.721684,-337.521630,-318.260592
11,L,20,-346.226752,-338.836493,-319.515172
11,L,21,-347.637240,-340.158204,-320.762949
11,L,22,-348.947694,-341.486688,-322.003939
11,L,23,-350.152657,-342.821869,-323.238158
11,L,24,-351.246673,-344.163672,-324.465621
11,L,25,-352.224296,-345.512022,-325.686344
11,L,26,-353.082856,-346.866842,-326.900342
11,L,27,-353.825963,-348.228058,-328.107632
11,L,28,-354.458094,-349.595593,-329.308228
11,L,29,-354.983728,-350.969373,-330.502147
11,L,30,-355.407340,-352.349322,-331.689403
11,L,31,-355.733409,-353.735364,-332.870014
11,L,32,-355.966411,-355.127424,-334.043993
11,L,33,-356.110825,-356.525426,-335.211357
11,L,34,-356.171127,-357.929296,-336.372122
11,L,35,-356.151795,-359.338956,-337.526303
11,L,36,-356.057305,-360.754333,-338.673916
11,L,37,-355.892136,-362.175351,-339.814976
11,L,38,-355.660765,-363.601933,-340.949499
11,L,39,-355.367669,-365.034005,-342.077501
11,L,40,-355.017324,-366.471491,-343.198997
11,L,41,-354.614210,-367.914316,-344.314003
11,L,42,-354.162802,-369.362403,-345.422535
11,L,43,-353.667578,-370.815679,-346.524608
11,L,44,-353.133016,-372.274066,-347.620237
11,L,45,-352.563592,-373.737490,-348.709439
11,L,46,-351.963785,-375.205875,-349.792229
11,L,47,-351.338071,-376.679146,-350.868623
11,L,48,-350.690557,-378.157227,-351.938636
11,L,49,-350.022562,-379.640043,-353.002284
11,L,50,-349.334137,-381.127518,-354.059582
11,L,51,-348.625325,-382.619577,-355.110547
11,L,52,-347.896170,-384.116144,-356.155191
11,L,53,-347.146718,-385.617144,-357.193452
11,L,54,-346.377011,-387.122501,-358.225169
11,L,55,-345.587094,-388.632140,-359.250174
11,L,56,-344.777011,-390.145985,-360.268301
11,L,57,-343.946807,-391.663961,-361.279382
11,L,58,-343.096525,-393.185992,-362.283250
11,L,59,-342.226209,-394.712004,-363.279739
11,L,60,-341.335904,-396.241919,-364.268681
11,L,61,-340.425653,-397.775664,-365.249909
11,L,62,-339.495501,-399.313162,-366.223256
11,L,63,-338.545492,-400.854338,-367.188555
11,L,64,-337.575670,-402.399116,-368.145639
11,L,65,-336.586079,-403.947422,-369.094341
11,L,66,-335.576763,-405.499179,-370.034493
11,L,67,-334.547767,-407.054311,-370.965929
11,L,68,-333.499134,-408.612745,-371.888482
11,L,69,-332.430908,-410.174403,-372.801984
11,L,70,-331.343134,-411.739211,-373.706268
11,L,71,-330.235855,-413.307093,-374.601168
11,L,72,-329.109117,-414.877974,-375.486516
11,L,73,-327.962962,-416.451778,-376.362145
11,L,74,-326.797435,-418.028429,-377.227888
11,L,75,-325.612581,-419.607853,-378.083578
11,L,76,-324.408443,-421.189973,-378.929048
11,L,77,-323.185065,-422.774714,-379.764130
11,L,78,-321.942491,-424.362002,-380.588659
11,L,79,-320.680766,-425.951759,-381.402466
11,L,80,-319.399934,-427.543911,-382.205384
11,L,81,-318.100039,-429.138382,-382.997248
11,L,82,-316.781124,-430.735097,-383.777888
11,L,83,-315.443235,-432.333980,-384.547139
11,L,84,-314.086414,-433.934956,-385.304833
11,L,85,-312.710707,-435.537950,-386.050803
11,L,86,-311.316157,-437.142885,-386.784883
11,L,87,-309.902809,-438.749687,-387.506904
11,L,88,-308.470706,-440.358279,-388.216700
11,L,89,-307.019893,-441.968587,-388.914104
11,L,90,-305.550413,-443.580535,-389.598949
11,L,91,-304.062312,-445.194047,-390.271067
11,L,92,-302.555632,-446.809048,-390.930292
11,L,93,-301.030418,-448.425462,-391.576457
11,L,94,-299.486715,-450.043215,-392.209394
11,L,95,-297.924566,-451.662229,-392.828936
11,L,96,-296.344015,-453.282431,-393.434917
11,L,97,-294.745107,-454.903745,-394.027168
11,L,98,-293.127885,-456.526094,-394.605524
11,L,99,-291.492394,-458.149404,-395.169817
11,R,0,-305.862292,-306.247439,-232.400140
11,R,1,-308.022051,-306.819912,-230.069503
11,R,2,-310.208871,-307.441680,-227.757163
11,R,3,-312.415619,-308.111983,-225.463926
11,R,4,-314.635164,-308.830064,-223.190597
11,R,5,-316.860374,-309.595164,-220.937983
11,R,6,-319.084115,-310.406524,-218.706891
11,R,7,-321.299257,-311.263387,-216.498126
11,R,8,-323.498666,-312.164992,-214.312495
11,R,9,-325.675211,-313.110582,-212.150803
11,R,10,-327.821759,-314.099399,-210.013859
11,R,11,-329.931178,-315.130683,-207.902466
11,R,12,-331.996342,-316.203677,-205.817433
11,R,13,-334.010683,-317.317621,-203.759564
11,R,14,-335.968640,-318.471757,-201.729666
11,R,15,-337.864755,-319.665327,-199.728546
11,R,16,-339.693574,-320.897572,-197.757010
11,R,17,-341.449639,-322.167733,-195.815864
11,R,18,-343.127495,-323.475053,-193.905914
11,R,19,-344.721684,-324.818772,-192.027966
11,R,20,-346.226752,-326.198132,-190.182827
11,R,21,-347.637240,-327.612374,-188.371303
11,R,22,-348.947694,-329.060740,-186.594201
11,R,23,-350.152657,-330.542472,-184.852325
11,R,24,-351.246673,-332.056810,-183.146484
11,R,25,-352.224296,-333.602996,-181.477482
11,R,26,-353.082856,-335.180273,-179.845917
11,R,27,-353.825963,-336.787880,-178.251104
11,R,28,-354.458094,-338.425060,-176.691877
11,R,29,-354.983728,-340.091055,-175.167068
11,R,30,-355.407340,-341.785105,-173.675507
11,R,31,-355.733409,-343.506452,-172.216028
11,R,32,-355.966411,-345.254337,-170.787462
11,R,33,-356.110825,-347.028003,-169.388641
11,R,34,-356.171127,-348.826690,-168.018396
11,R,35,-356.151795,-350.649640,-166.675561
11,R,36,-356.057305,-352.496094,-165.358966
11,R,37,-355.892136,-354.365294,-164.067444
11,R,38,-355.660765,-356.256482,-162.799826
11,R,39,-355.367669,-358.168898,-161.554944
11,R,40,-355.017324,-360.101785,-160.331631
11,R,41,-354.614210,-362.054383,-159.128718
11,R,42,-354.162802,-364.025935,-157.945038
11,R,43,-353.667578,-366.015681,-156.779421
11,R,44,-353.133016,-368.022864,-155.630700
11,R,45,-352.563592,-370.046724,-154.497707
11,R,46,-351.963785,-372.086503,-153.379274
11,R,47,-351.338071,-374.141443,-152.274232
11,R,48,-350.690557,-376.210784,-151.181414
11,R,49,-350.022562,-378.293770,-150.099651
11,R,50,-349.334137,-380.389640,-149.027776
11,R,51,-348.625325,-382.497636,-147.964619
11,R,52,-347.896170,-384.617001,-146.909605
11,R,53,-347.146718,-386.746974,-145.864919
11,R,54,-346.377011,-388.886799,-144.833554
11,R,55,-345.587094,-391.035716,-143.818506
11,R,56,-344.777011,-393.192967,-142.822767
11,R,57,-343.946807,-395.357793,-141.849331
11,R,58,-343.096525,-397.529435,-140.901192
11,R,59,-342.226209,-399.707136,-139.981345
11,R,60,-341.335904,-401.890136,-139.092782
11,R,61,-340.425653,-404.077677,-138.238499
11,R,62,-339.495501,-406.269001,-137.421488
11,R,63,-338.545492,-408.463349,-136.644743
11,R,64,-337.575670,-410.659963,-135.911259
11,R,65,-336.586079,-412.858083,-135.224029
11,R,66,-335.576763,-415.056952,-134.586047
11,R,67,-334.547767,-417.255811,-134.000307
11,R,68,-333.499134,-419.453901,-133.469802
11,R,69,-332.430908,-421.650464,-132.997528
11,R,70,-331.343134,-423.844741,-132.586476
11,R,71,-330.235855,-426.035974,-132.239642
11,R,72,-329.109117,-428.223404,-131.960020
11,R,73,-327.962962,-430.406273,-131.750602
11,R,74,-326.797435,-432.583822,-131.614383
11,R,75,-325.612581,-434.755293,-131.554311
11,R,76,-324.408443,-436.919927,-131.572555
11,R,77,-323.185065,-439.076965,-131.670621
11,R,78,-321.942491,-441.225649,-131.849994
11,R,79,-320.680766,-443.365221,-132.112160
11,R,80,-319.399934,-445.494922,-132.458605
11,R,81,-318.100039,-447.613993,-132.890815
11,R,82,-316.781124,-449.721677,-133.410275
11,R,83,-315.443235,-451.817213,-134.018471
11,R,84,-314.086414,-453.899844,-134.716889
11,R,85,-312.710707,-455.968812,-135.507014
11,R,86,-311.316157,-458.023357,-136.390332
11,R,87,-309.902809,-460.062722,-137.368330
11,R,88,-308.470706,-462.086147,-138.442492
11,R,89,-307.019893,-464.092875,-139.614305
11,R,90,-305.550413,-466.082146,-140.885253
11,R,91,-304.062312,-468.053202,-142.256824
11,R,92,-302.555632,-470.005285,-143.730502
11,R,93,-301.030418,-471.937636,-145.307773
11,R,94,-299.486715,-473.849496,-146.990123
11,R,95,-297.924566,-475.740108,-148.779038
11,R,96,-296.344015,-477.608711,-150.676003
11,R,97,-294.745107,-479.454549,-152.682505
11,R,98,-293.127885,-481.276862,-154.800028
11,R,99,-291.492394,-483.074892,-157.030059
12,L,0,-293.452276,-350.580241,-287.013389
12,L,1,-294.826999,-351.841279,-287.967436
12,L,2,-296.193179,-353.105064,-288.914851
12,L,3,-297.549210,-354.371545,-289.855756
12,L,4,-298.893486,-355.640672,-290.790276
12,L,5,-300.224400,-356.912393,-291.718532
12,L,6,-301.540347,-358.186657,-292.640650
12,L,7,-302.839721,-359.463412,-293.556751
12,L,8,-304.120914,-360.742609,-294.466960
12,L,9,-305.382322,-362.024195,-295.371399
12,L,10,-306.622339,-363.308120,-296.270192
12,L,11,-307.839357,-364.594333,-297.163462
12,L,12,-309.031772,-365.882782,-298.051333
12,L,13,-310.197977,-367.173416,-298.933928
12,L,14,-311.336365,-368.466185,-299.811370
12,L,15,-312.445332,-369.761038,-300.683782
12,L,16,-313.523270,-371.057922,-301.551289
12,L,17,-314.568574,-372.356788,-302.414012
12,L,18,-315.579638,-373.657583,-303.272076
12,L,19,-316.554855,-374.960258,-304.125603
12,L,20,-317.492620,-376.264760,-304.974718
12,L,21,-318.391326,-377.571040,-305.819543
12,L,22,-319.249367,-378.879045,-306.660202
12,L,23,-320.065138,-380.188724,-307.496818
12,L,24,-320.837032,-381.500028,-308.329514
12,L,25,-321.563443,-382.812903,-309.158413
12,L,26,-322.242765,-384.127301,-309.983640
12,L,27,-322.873392,-385.443168,-310.805317
12,L,28,-323.453785,-386.760455,-311.623568
12,L,29,-323.985115,-388.079110,-312.438516
12,L,30,-324.472121,-389.399082,-313.250284
12,L,31,-324.919791,-390.720320,-314.058995
12,L,32,-325.333109,-392.042773,-314.864773
12,L,33,-325.717060,-393.366390,-315.667742
12,L,34,-326.076630,-394.691119,-316.468024
12,L,35,-326.416805,-396.016911,-317.265743
12,L,36,-326.742570,-397.343712,-318.061022
12,L,37,-327.058909,-398.671474,-318.853985
12,L,38,-327.370810,-400.000144,-319.644754
12,L,39,-327.683256,-401.329671,-320.433453
12,L,40,-328.001132,-402.660005,-321.220206
12,L,41,-328.326422,-403.991093,-322.005136
12,L,42,-328.657852,-405.322886,-322.788366
12,L,43,-328.993977,-406.655332,-323.570019
12,L,44,-329.333351,-407.988380,-324.350218
12,L,45,-329.674528,-409.321979,-325.129088
12,L,46,-330.016061,-410.656078,-325.906751
12,L,47,-330.356506,-411.990625,-326.683331
12,L,48,-330.694417,-413.325570,-327.458951
12,L,49,-331.028347,-414.660862,-328.233734
12,L,50,-331.356851,-415.996449,-329.007803
12,L,51,-331.678483,-417.332281,-329.781283
12,L,52,-331.991770,-418.668306,-330.554296
12,L,53,-332.294884,-420.004473,-331.326965
12,L,54,-332.585747,-421.340731,-332.099414
12,L,55,-332.862279,-422.677030,-332.871766
12,L,56,-333.122396,-424.013317,-333.644145
12,L,57,-333.364017,-425.349543,-334.416674
12,L,58,-333.585060,-426.685655,-335.189476
12,L,59,-333.783443,-428.021603,-335.962674
12,L,60,-333.957084,-429.357336,-336.736392
12,L,61,-334.103901,-430.692802,-337.510753
12,L,62,-334.221812,-432.027951,-338.285881
12,L,63,-334.308735,-433.362732,-339.061898
12,L,64,-334.362626,-434.697092,-339.838929
12,L,65,-334.382834,-436.030983,-340.617095
12,L,66,-334.370473,-437.364351,-341.396522
12,L,67,-334.326765,-438.697146,-342.177331
12,L,68,-334.252936,-440.029318,-342.959647
12,L,69,-334.150210,-441.360814,-343.743592
12,L,70,-334.019811,-442.691585,-344.529290
12,L,71,-333.862965,-444.021578,-345.316865
12,L,72,-333.680896,-445.350743,-346.106439
12,L,73,-333.474828,-446.679029,-346.898136
12,L,74,-333.245986,-448.006384,-347.692079
12,L,75,-332.995594,-449.332758,-348.488392
12,L,76,-332.724884,-450.658099,-349.287197
12,L,77,-332.435108,-451.982356,-350.088619
12,L,78,-332.127525,-453.305479,-350.892780
12,L,79,-331.803393,-454.627416,-351.699805
12,L,80,-331.463969,-455.948116,-352.509815
12,L,81,-331.110511,-457.267528,-353.322934
12,L,82,-330.744278,-458.585601,-354.139287
12,L,83,-330.366528,-459.902284,-354.958995
12,L,84,-329.978518,-461.217526,-355.782183
12,L,85,-329.581507,-462.531276,-356.608974
12,L,86,-329.176752,-463.843482,-357.439490
12,L,87,-328.765512,-465.154093,-358.273856
12,L,88,-328.349045,-466.463059,-359.112195
12,L,89,-327.928608,-467.770329,-359.954629
12,L,90,-327.505459,-469.075851,-360.801283
12,L,91,-327.080858,-470.379574,-361.652280
12,L,92,-326.656060,-471.681447,-362.507742
12,L,93,-326.232326,-472.981419,-363.367794
12,L,94,-325.810912,-474.279439,-364.232558
12,L,95,-325.393076,-475.575456,-365.102158
12,L,96,-324.980078,-476.869419,-365.976717
12,L,97,-324.573173,-478.161277,-366.856359
12,L,98,-324.173622,-479.450978,-367.741207
12,L,99,-323.782681,-480.738472,-368.631383
12,R,0,-293.452276,-346.120430,-223.353280
12,R,1,-294.826999,-346.772782,-222.094355
12,R,2,-296.193179,-347.439983,-220.846969
12,R,3,-297.549210,-348.121838,-219.611049
12,R,4,-298.893486,-348.818149,-218.386523
12,R,5,-300.224400,-349.528718,-217.173318
12,R,6,-301.540347,-350.253348,-215.971363
12,R,7,-302.839721,-350.991843,-214.780585
12,R,8,-304.120914,-351.744005,-213.600911
12,R,9,-305.382322,-352.509636,-212.432271
12,R,10,-306.622339,-353.288540,-211.274590
12,R,11,-307.839357,-354.080519,-210.127798
12,R,12,-309.031772,-354.885377,-208.991821
12,R,13,-310.197977,-355.702916,-207.866588
12,R,14,-311.336365,-356.532938,-206.752026
12,R,15,-312.445332,-357.375247,-205.648063
12,R,16,-313.523270,-358.229646,-204.554627
12,R,17,-314.568574,-359.095937,-203.471645
12,R,18,-315.579638,-359.973923,-202.399046
12,R,19,-316.554855,-360.863407,-201.336756
12,R,20,-317.492620,-361.764191,-200.284704
12,R,21,-318.391326,-362.676079,-199.242818
12,R,22,-319.249367,-363.598874,-198.211025
12,R,23,-320.065138,-364.532377,-197.189252
12,R,24,-320.837032,-365.476393,-196.177428
12,R,25,-321.563443,-366.430723,-195.175481
12,R,26,-322.242765,-367.395171,-194.183337
12,R,27,-322.873392,-368.369539,-193.200926
12,R,28,-323.453785,-369.353630,-192.228174
12,R,29,-323.985115,-370.347248,-191.265009
12,R,30,-324.472121,-371.350194,-190.311359
12,R,31,-324.919791,-372.362272,-189.367152
12,R,32,-325.333109,-373.383284,-188.432316
12,R,33,-325.717060,-374.413033,-187.506777
12,R,34,-326.076630,-375.451323,-186.590465
12,R,35,-326.416805,-376.497955,-185.683307
12,R,36,-326.742570,-377.552733,-184.785230
12,R,37,-327.058909,-378.615460,-183.896162
12,R,38,-327.370810,-379.685937,-183.016031
12,R,39,-327.683256,-380.763969,-182.144764
12,R,40,-328.001132,-381.849358,-181.282291
12,R,41,-328.326422,-382.941907,-180.428537
12,R,42,-328.657852,-384.041418,-179.583431
12,R,43,-328.993977,-385.147694,-178.746901
12,R,44,-329.333351,-386.260539,-177.918874
12,R,45,-329.674528,-387.379754,-177.099278
12,R,46,-330.016061,-388.505143,-176.288041
12,R,47,-330.356506,-389.636509,-175.485090
12,R,48,-330.694417,-390.773655,-174.690354
12,R,49,-331.028347,-391.916382,-173.903760
12,R,50,-331.356851,-393.064494,-173.125235
12,R,51,-331.678483,-394.217795,-172.354708
12,R,52,-331.991770,-395.376086,-171.592106
12,R,53,-332.294884,-396.539170,-170.837358
12,R,54,-332.585747,-397.706851,-170.090389
12,R,55,-332.862279,-398.878930,-169.351130
12,R,56,-333.122396,-400.055212,-168.619506
12,R,57,-333.364017,-401.235498,-167.895447
12,R,58,-333.585060,-402.419592,-167.178879
12,R,59,-333.783443,-403.607296,-166.469730
12,R,60,-333.957084,-404.798413,-165.767929
12,R,61,-334.103901,-405.992746,-165.073403
12,R,62,-334.221812,-407.190098,-164.386079
12,R,63,-334.308735,-408.390271,-163.705885
12,R,64,-334.362626,-409.593069,-163.032749
12,R,65,-334.382834,-410.798294,-162.366600
12,R,66,-334.370473,-412.005749,-161.707364
12,R,67,-334.326765,-413.215237,-161.054969
12,R,68,-334.252936,-414.426560,-160.409343
12,R,69,-334.150210,-415.639522,-159.770414
12,R,70,-334.019811,-416.853924,-159.138109
12,R,71,-333.862965,-418.069571,-158.512356
12,R,72,-333.680896,-419.286265,-157.893084
12,R,73,-333.474828,-420.503809,-157.280219
12,R,74,-333.245986,-421.722004,-156.673690
12,R,75,-332.995594,-422.940656,-156.073424
12,R,76,-332.724884,-424.159565,-155.479348
12,R,77,-332.435108,-425.378535,-154.891392
12,R,78,-332.127525,-426.597369,-154.309481
12,R,79,-331.803393,-427.815869,-153.733545
12,R,80,-331.463969,-429.033839,-153.163511
12,R,81,-331.110511,-430.251081,-152.599306
12,R,82,-330.744278,-431.467397,-152.040859
12,R,83,-330.366528,-432.682592,-151.488096
12,R,84,-329.978518,-433.896467,-150.940947
12,R,85,-329.581507,-435.108825,-150.399338
12,R,86,-329.176752,-436.319470,-149.863197
12,R,87,-328.765512,-437.528204,-149.332452
12,R,88,-328.349045,-438.734829,-148.807031
12,R,89,-327.928608,-439.939149,-148.286862
12,R,90,-327.505459,-441.140966,-147.771871
12,R,91,-327.080858,-442.340084,-147.261988
12,R,92,-326.656060,-443.536305,-146.757139
12,R,93,-326.232326,-444.729432,-146.257253
12,R,94,-325.810912,-445.919267,-145.762257
12,R,95,-325.393076,-447.105614,-145.272079
12,R,96,-324.980078,-448.288275,-144.786646
12,R,97,-324.573173,-449.467053,-144.305887
12,R,98,-324.173622,-450.641751,-143.829729
12,R,99,-323.782681,-451.812172,-143.358100
